"Plot Title: 21909581"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909581, SEN S/N: 21909581)","Temp, °F (LGR S/N: 21909581, SEN S/N: 21909581)","Coupler Detached (LGR S/N: 21909581)","Coupler Attached (LGR S/N: 21909581)","Stopped (LGR S/N: 21909581)","End Of File (LGR S/N: 21909581)"
471,05/09/24 04:22:36 AM,6.77,84.67,,,,
472,05/09/24 05:22:36 AM,6.62,84.70,,,,
473,05/09/24 06:22:36 AM,7.15,84.63,,,,
474,05/09/24 07:22:36 AM,7.27,84.60,,,,
475,05/09/24 08:22:36 AM,7.42,84.56,,,,
476,05/09/24 09:22:36 AM,7.75,84.56,,,,
477,05/09/24 10:22:36 AM,8.14,84.60,,,,
478,05/09/24 11:22:36 AM,8.33,84.56,,,,
479,05/09/24 12:22:36 PM,9.99,84.63,,,,
480,05/09/24 01:22:36 PM,8.89,84.74,,,,
481,05/09/24 02:22:36 PM,10.62,84.78,,,,
482,05/09/24 03:22:36 PM,9.07,84.81,,,,
483,05/09/24 04:22:36 PM,9.13,85.10,,,,
484,05/09/24 05:22:36 PM,8.15,84.99,,,,
485,05/09/24 06:22:36 PM,7.91,84.92,,,,
486,05/09/24 07:22:36 PM,7.56,84.88,,,,
487,05/09/24 08:22:36 PM,7.28,84.92,,,,
488,05/09/24 09:22:36 PM,7.40,84.92,,,,
489,05/09/24 10:22:36 PM,7.39,84.96,,,,
490,05/09/24 11:22:36 PM,7.40,84.92,,,,
491,05/10/24 12:22:36 AM,7.31,84.96,,,,
492,05/10/24 01:22:36 AM,7.25,84.92,,,,
493,05/10/24 02:22:36 AM,7.02,84.96,,,,
494,05/10/24 03:22:36 AM,6.89,84.96,,,,
495,05/10/24 04:22:36 AM,7.03,84.96,,,,
496,05/10/24 05:22:36 AM,6.65,84.88,,,,
497,05/10/24 06:22:36 AM,6.86,84.88,,,,
498,05/10/24 07:22:36 AM,6.98,84.85,,,,
499,05/10/24 08:22:36 AM,7.42,84.81,,,,
500,05/10/24 09:22:36 AM,7.85,84.78,,,,
501,05/10/24 10:22:36 AM,8.49,84.74,,,,
502,05/10/24 11:22:36 AM,9.61,84.70,,,,
503,05/10/24 12:22:36 PM,9.78,84.74,,,,
504,05/10/24 01:22:36 PM,10.35,84.78,,,,
505,05/10/24 02:22:36 PM,10.98,84.88,,,,
506,05/10/24 03:22:36 PM,10.49,84.96,,,,
507,05/10/24 04:22:36 PM,10.51,85.03,,,,
508,05/10/24 05:22:36 PM,9.78,84.85,,,,
509,05/10/24 06:22:36 PM,9.27,84.88,,,,
510,05/10/24 07:22:36 PM,7.78,84.85,,,,
511,05/10/24 08:22:36 PM,7.50,85.57,,,,
512,05/10/24 09:22:36 PM,7.23,85.46,,,,
513,05/10/24 10:22:36 PM,7.29,85.35,,,,
514,05/10/24 11:22:36 PM,7.23,85.24,,,,
515,05/11/24 12:22:36 AM,7.27,85.24,,,,
516,05/11/24 01:22:36 AM,7.22,85.17,,,,
517,05/11/24 02:22:36 AM,7.06,85.14,,,,
518,05/11/24 03:22:36 AM,7.15,85.14,,,,
519,05/11/24 04:22:36 AM,7.21,85.17,,,,
520,05/11/24 05:22:36 AM,7.09,85.17,,,,
521,05/11/24 06:22:36 AM,6.99,85.17,,,,
522,05/11/24 07:22:36 AM,6.61,85.10,,,,
523,05/11/24 08:22:36 AM,7.14,85.06,,,,
524,05/11/24 09:22:36 AM,7.65,85.06,,,,
525,05/11/24 10:22:36 AM,7.88,85.10,,,,
526,05/11/24 11:22:36 AM,7.85,85.10,,,,
527,05/11/24 12:22:36 PM,8.55,85.21,,,,
528,05/11/24 01:22:36 PM,8.73,85.28,,,,
529,05/11/24 02:22:36 PM,9.29,85.57,,,,
530,05/11/24 03:22:36 PM,9.36,85.86,,,,
531,05/11/24 04:22:36 PM,8.34,85.96,,,,
532,05/11/24 05:22:36 PM,8.77,85.89,,,,
533,05/11/24 06:22:36 PM,8.19,85.50,,,,
534,05/11/24 07:22:36 PM,7.65,85.17,,,,
535,05/11/24 08:22:36 PM,7.14,84.67,,,,
536,05/11/24 09:22:36 PM,7.18,84.52,,,,
537,05/11/24 10:22:36 PM,7.02,84.52,,,,
538,05/11/24 11:22:36 PM,7.25,85.14,,,,
539,05/12/24 12:22:36 AM,7.02,85.17,,,,
540,05/12/24 01:22:36 AM,7.08,85.10,,,,
541,05/12/24 02:22:36 AM,7.29,85.06,,,,
542,05/12/24 03:22:36 AM,7.30,85.06,,,,
543,05/12/24 04:22:36 AM,7.23,85.03,,,,
544,05/12/24 05:22:36 AM,7.04,85.03,,,,
545,05/12/24 06:22:36 AM,7.04,84.96,,,,
546,05/12/24 07:22:36 AM,6.86,84.92,,,,
547,05/12/24 08:22:36 AM,6.96,84.88,,,,
548,05/12/24 09:22:36 AM,7.89,84.88,,,,
549,05/12/24 10:22:36 AM,8.37,84.88,,,,
550,05/12/24 11:22:36 AM,8.82,84.92,,,,
551,05/12/24 12:22:36 PM,9.44,84.96,,,,
552,05/12/24 01:22:36 PM,9.89,84.96,,,,
553,05/12/24 02:22:36 PM,10.18,85.21,,,,
554,05/12/24 03:22:36 PM,9.74,85.32,,,,
555,05/12/24 04:22:36 PM,9.56,85.39,,,,
556,05/12/24 05:22:36 PM,9.63,85.39,,,,
557,05/12/24 06:22:36 PM,8.99,85.46,,,,
558,05/12/24 07:22:36 PM,7.75,85.46,,,,
559,05/12/24 08:22:36 PM,7.38,85.42,,,,
560,05/12/24 09:22:36 PM,7.04,85.50,,,,
561,05/12/24 10:22:36 PM,7.18,85.32,,,,
562,05/12/24 11:22:36 PM,7.18,85.17,,,,
563,05/13/24 12:22:36 AM,7.32,85.14,,,,
564,05/13/24 01:22:36 AM,7.30,85.14,,,,
565,05/13/24 02:22:36 AM,7.25,85.10,,,,
566,05/13/24 03:22:36 AM,7.36,84.96,,,,
567,05/13/24 04:22:36 AM,7.24,84.92,,,,
568,05/13/24 05:22:36 AM,7.14,84.92,,,,
569,05/13/24 06:22:36 AM,6.82,84.88,,,,
570,05/13/24 07:22:36 AM,6.95,84.88,,,,
571,05/13/24 08:22:36 AM,7.03,84.88,,,,
572,05/13/24 09:22:36 AM,7.15,84.92,,,,
573,05/13/24 10:22:36 AM,7.55,84.85,,,,
574,05/13/24 11:22:36 AM,8.04,84.85,,,,
575,05/13/24 12:22:36 PM,8.90,84.85,,,,
576,05/13/24 01:22:36 PM,8.49,84.96,,,,
577,05/13/24 02:22:36 PM,8.92,85.10,,,,
578,05/13/24 03:22:36 PM,8.57,85.21,,,,
579,05/13/24 04:22:36 PM,8.77,85.24,,,,
580,05/13/24 05:22:36 PM,8.14,85.28,,,,
581,05/13/24 06:22:36 PM,7.98,85.28,,,,
582,05/13/24 07:22:36 PM,7.50,85.24,,,,
583,05/13/24 08:22:36 PM,7.24,85.24,,,,
584,05/13/24 09:22:36 PM,7.18,85.21,,,,
585,05/13/24 10:22:36 PM,7.01,85.21,,,,
586,05/13/24 11:22:36 PM,7.14,85.17,,,,
587,05/14/24 12:22:36 AM,7.18,85.14,,,,
588,05/14/24 01:22:36 AM,7.30,85.06,,,,
589,05/14/24 02:22:36 AM,7.23,84.99,,,,
590,05/14/24 03:22:36 AM,7.25,85.03,,,,
591,05/14/24 04:22:36 AM,7.15,84.99,,,,
592,05/14/24 05:22:36 AM,6.87,84.99,,,,
593,05/14/24 06:22:36 AM,6.87,84.99,,,,
594,05/14/24 07:22:36 AM,6.46,84.96,,,,
595,05/14/24 08:22:36 AM,6.81,84.96,,,,
596,05/14/24 09:22:36 AM,7.15,84.96,,,,
597,05/14/24 10:22:36 AM,7.56,84.99,,,,
598,05/14/24 11:22:36 AM,7.91,85.06,,,,
599,05/14/24 12:22:36 PM,8.28,85.14,,,,
600,05/14/24 01:22:36 PM,9.04,85.24,,,,
601,05/14/24 02:22:36 PM,9.42,85.32,,,,
602,05/14/24 03:22:36 PM,8.49,85.39,,,,
603,05/14/24 04:22:36 PM,8.65,85.39,,,,
604,05/14/24 05:22:36 PM,9.00,84.70,,,,
605,05/14/24 06:22:36 PM,8.14,85.35,,,,
606,05/14/24 07:22:36 PM,7.71,85.35,,,,
607,05/14/24 08:22:36 PM,7.20,85.32,,,,
608,05/14/24 09:22:36 PM,7.09,85.24,,,,
609,05/14/24 10:22:36 PM,7.13,85.21,,,,
610,05/14/24 11:22:36 PM,6.98,85.17,,,,
611,05/15/24 12:22:36 AM,6.93,85.14,,,,
612,05/15/24 01:22:36 AM,6.65,85.17,,,,
613,05/15/24 02:22:36 AM,6.95,85.06,,,,
614,05/15/24 03:22:36 AM,6.66,84.85,,,,
615,05/15/24 04:22:36 AM,7.15,84.20,,,,
616,05/15/24 05:22:36 AM,7.10,84.20,,,,
617,05/15/24 06:22:36 AM,6.80,84.24,,,,
618,05/15/24 07:22:36 AM,6.68,84.34,,,,
619,05/15/24 08:22:36 AM,6.81,84.27,,,,
620,05/15/24 09:22:36 AM,7.31,84.38,,,,
621,05/15/24 10:22:36 AM,7.73,84.52,,,,
622,05/15/24 11:22:36 AM,7.92,84.45,,,,
623,05/15/24 12:22:36 PM,8.19,84.49,,,,
624,05/15/24 01:22:36 PM,8.52,84.45,,,,
625,05/15/24 02:22:36 PM,9.32,84.70,,,,
626,05/15/24 03:22:36 PM,8.98,84.78,,,,
627,05/15/24 04:22:36 PM,8.36,84.85,,,,
628,05/15/24 05:22:36 PM,8.54,84.85,,,,
629,05/15/24 06:22:36 PM,7.76,84.81,,,,
630,05/15/24 07:22:36 PM,7.31,84.74,,,,
631,05/15/24 08:22:36 PM,7.13,84.74,,,,
632,05/15/24 09:22:36 PM,7.01,84.78,,,,
633,05/15/24 10:22:36 PM,7.06,84.74,,,,
634,05/15/24 11:22:36 PM,7.08,84.81,,,,
635,05/16/24 12:22:36 AM,6.85,84.88,,,,
636,05/16/24 01:22:36 AM,6.95,84.85,,,,
637,05/16/24 02:22:36 AM,7.07,84.70,,,,
638,05/16/24 03:22:36 AM,7.29,84.67,,,,
639,05/16/24 04:22:36 AM,7.27,84.67,,,,
640,05/16/24 05:22:36 AM,7.27,84.74,,,,
641,05/16/24 06:22:36 AM,7.10,84.74,,,,
642,05/16/24 07:22:36 AM,7.15,84.74,,,,
643,05/16/24 08:22:36 AM,7.23,84.74,,,,
644,05/16/24 09:22:36 AM,7.42,84.74,,,,
645,05/16/24 10:22:36 AM,7.08,84.63,,,,
646,05/16/24 11:22:36 AM,7.20,84.70,,,,
647,05/16/24 12:22:36 PM,8.17,84.92,,,,
648,05/16/24 01:22:36 PM,8.71,84.99,,,,
649,05/16/24 02:22:36 PM,9.67,84.96,,,,
650,05/16/24 03:22:36 PM,8.63,84.92,,,,
651,05/16/24 04:22:36 PM,8.77,84.88,,,,
652,05/16/24 05:22:36 PM,9.07,84.96,,,,
653,05/16/24 06:22:36 PM,8.02,84.92,,,,
654,05/16/24 07:22:36 PM,7.43,84.99,,,,
655,05/16/24 08:22:36 PM,7.08,85.14,,,,
656,05/16/24 09:22:36 PM,7.06,85.28,,,,
657,05/16/24 10:22:36 PM,6.93,85.35,,,,
658,05/16/24 11:22:36 PM,6.97,85.28,,,,
659,05/17/24 12:22:36 AM,6.66,85.28,,,,
660,05/17/24 01:22:36 AM,6.55,85.14,,,,
661,05/17/24 02:22:36 AM,6.39,85.10,,,,
662,05/17/24 03:22:36 AM,6.45,85.14,,,,
663,05/17/24 04:22:36 AM,6.60,85.06,,,,
664,05/17/24 05:22:36 AM,6.87,84.88,,,,
665,05/17/24 06:22:36 AM,6.93,84.88,,,,
666,05/17/24 07:22:36 AM,6.87,84.88,,,,
667,05/17/24 08:22:36 AM,7.14,84.96,,,,
668,05/17/24 09:22:36 AM,7.50,84.96,,,,
669,05/17/24 10:22:36 AM,8.23,84.85,,,,
670,05/17/24 11:22:36 AM,9.25,84.92,,,,
671,05/17/24 12:22:36 PM,9.33,84.96,,,,
672,05/17/24 01:22:36 PM,10.17,85.03,,,,
673,05/17/24 02:22:36 PM,10.98,84.70,,,,
674,05/17/24 03:22:36 PM,9.44,84.56,,,,
675,05/17/24 04:22:36 PM,8.63,86.11,,,,
676,05/17/24 05:22:36 PM,8.91,85.68,,,,
677,05/17/24 06:22:36 PM,8.16,85.35,,,,
678,05/17/24 07:22:36 PM,7.46,85.35,,,,
679,05/17/24 08:22:36 PM,6.86,85.28,,,,
680,05/17/24 09:22:36 PM,6.92,85.28,,,,
681,05/17/24 10:22:36 PM,6.79,85.28,,,,
682,05/17/24 11:22:36 PM,6.68,85.28,,,,
683,05/18/24 12:22:36 AM,6.56,85.28,,,,
684,05/18/24 01:22:36 AM,6.62,85.32,,,,
685,05/18/24 02:22:36 AM,6.29,85.32,,,,
686,05/18/24 03:22:36 AM,6.78,85.35,,,,
687,05/18/24 04:22:36 AM,7.02,85.35,,,,
688,05/18/24 05:22:36 AM,6.92,85.35,,,,
689,05/18/24 06:22:36 AM,6.81,85.35,,,,
690,05/18/24 07:22:36 AM,6.61,85.35,,,,
691,05/18/24 08:22:36 AM,7.11,85.32,,,,
692,05/18/24 09:22:36 AM,7.55,85.35,,,,
693,05/18/24 10:22:36 AM,8.29,85.39,,,,
694,05/18/24 11:22:36 AM,8.86,85.42,,,,
695,05/18/24 12:22:36 PM,8.70,85.46,,,,
696,05/18/24 01:22:36 PM,9.75,85.57,,,,
697,05/18/24 02:22:36 PM,11.75,85.82,,,,
698,05/18/24 03:22:36 PM,11.04,86.14,,,,
699,05/18/24 04:22:36 PM,9.03,85.75,,,,
700,05/18/24 05:22:36 PM,9.31,85.57,,,,
701,05/18/24 06:22:36 PM,7.98,85.93,,,,
702,05/18/24 07:22:36 PM,7.53,85.89,,,,
703,05/18/24 08:22:36 PM,6.82,85.82,,,,
704,05/18/24 09:22:36 PM,6.87,85.78,,,,
705,05/18/24 10:22:36 PM,6.71,85.82,,,,
706,05/18/24 11:22:36 PM,6.58,85.82,,,,
707,05/19/24 12:22:36 AM,6.40,85.82,,,,
708,05/19/24 01:22:36 AM,6.48,85.78,,,,
709,05/19/24 02:22:36 AM,6.43,85.82,,,,
710,05/19/24 03:22:36 AM,6.53,85.68,,,,
711,05/19/24 04:22:36 AM,6.66,85.42,,,,
712,05/19/24 05:22:36 AM,6.72,85.35,,,,
713,05/19/24 06:22:36 AM,6.78,85.28,,,,
714,05/19/24 07:22:36 AM,6.68,85.28,,,,
715,05/19/24 08:22:36 AM,7.29,85.28,,,,
716,05/19/24 09:22:36 AM,7.89,85.28,,,,
717,05/19/24 10:22:36 AM,8.77,85.24,,,,
718,05/19/24 11:22:36 AM,9.41,85.24,,,,
719,05/19/24 12:22:36 PM,10.42,85.28,,,,
720,05/19/24 01:22:36 PM,10.59,85.32,,,,
721,05/19/24 02:22:36 PM,9.09,85.39,,,,
722,05/19/24 03:22:36 PM,9.65,85.39,,,,
723,05/19/24 04:22:36 PM,9.64,85.42,,,,
724,05/19/24 05:22:36 PM,8.78,85.39,,,,
725,05/19/24 06:22:36 PM,8.60,85.24,,,,
726,05/19/24 07:22:36 PM,7.64,85.17,,,,
727,05/19/24 08:22:36 PM,6.80,84.96,,,,
728,05/19/24 09:22:36 PM,6.97,84.92,,,,
729,05/19/24 10:22:36 PM,7.00,84.96,,,,
730,05/19/24 11:22:36 PM,6.78,84.99,,,,
731,05/20/24 12:22:36 AM,6.67,84.99,,,,
732,05/20/24 01:22:36 AM,6.80,84.99,,,,
733,05/20/24 02:22:36 AM,6.62,84.99,,,,
734,05/20/24 03:22:36 AM,6.89,84.92,,,,
735,05/20/24 04:22:36 AM,6.97,84.88,,,,
736,05/20/24 05:22:36 AM,6.81,84.92,,,,
737,05/20/24 06:22:36 AM,6.85,84.88,,,,
738,05/20/24 07:22:36 AM,6.96,84.92,,,,
739,05/20/24 08:22:36 AM,7.48,84.92,,,,
740,05/20/24 09:22:36 AM,8.56,84.96,,,,
741,05/20/24 10:22:36 AM,10.21,84.96,,,,
742,05/20/24 11:22:36 AM,10.42,84.99,,,,
743,05/20/24 12:22:36 PM,11.49,85.06,,,,
744,05/20/24 01:22:36 PM,11.06,85.06,,,,
745,05/20/24 02:22:36 PM,12.72,85.32,,,,
746,05/20/24 03:22:36 PM,10.69,85.42,,,,
747,05/20/24 04:22:36 PM,13.04,85.53,,,,
748,05/20/24 05:22:36 PM,12.43,85.50,,,,
749,05/20/24 06:22:36 PM,10.45,85.42,,,,
750,05/20/24 07:22:36 PM,7.77,85.35,,,,
751,05/20/24 08:22:36 PM,6.67,85.32,,,,
752,05/20/24 09:22:36 PM,6.37,85.32,,,,
753,05/20/24 10:22:36 PM,6.17,85.28,,,,
754,05/20/24 11:22:36 PM,6.32,85.28,,,,
755,05/21/24 12:22:36 AM,6.25,85.28,,,,
756,05/21/24 01:22:36 AM,6.11,85.24,,,,
757,05/21/24 02:22:36 AM,5.96,85.21,,,,
758,05/21/24 03:22:36 AM,5.81,85.21,,,,
759,05/21/24 04:22:36 AM,6.04,85.21,,,,
760,05/21/24 05:22:36 AM,6.21,85.14,,,,
761,05/21/24 06:22:36 AM,6.39,85.14,,,,
762,05/21/24 07:22:36 AM,6.47,85.14,,,,
763,05/21/24 08:22:36 AM,7.70,85.10,,,,
764,05/21/24 09:22:36 AM,8.99,85.14,,,,
765,05/21/24 10:22:36 AM,9.77,85.17,,,,
766,05/21/24 11:22:36 AM,11.60,85.24,,,,
767,05/21/24 12:22:36 PM,12.59,85.32,,,,
768,05/21/24 01:22:36 PM,12.59,85.32,,,,
769,05/21/24 02:22:36 PM,12.43,85.32,,,,
770,05/21/24 03:22:36 PM,11.54,85.53,,,,
771,05/21/24 04:22:36 PM,10.58,85.53,,,,
772,05/21/24 05:22:36 PM,11.25,85.53,,,,
773,05/21/24 06:22:36 PM,9.58,85.50,,,,
774,05/21/24 07:22:36 PM,7.31,85.42,,,,
775,05/21/24 08:22:36 PM,6.24,85.35,,,,
776,05/21/24 09:22:36 PM,6.43,85.32,,,,
777,05/21/24 10:22:36 PM,6.39,85.28,,,,
778,05/21/24 11:22:36 PM,6.08,85.28,,,,
779,05/22/24 12:22:36 AM,6.22,85.28,,,,
780,05/22/24 01:22:36 AM,5.89,85.24,,,,
781,05/22/24 02:22:36 AM,6.08,85.21,,,,
782,05/22/24 03:22:36 AM,6.06,85.21,,,,
783,05/22/24 04:22:36 AM,6.16,85.21,,,,
784,05/22/24 05:22:36 AM,6.04,85.24,,,,
785,05/22/24 06:22:36 AM,5.89,85.21,,,,
786,05/22/24 07:22:36 AM,5.97,85.17,,,,
787,05/22/24 08:22:36 AM,7.81,85.21,,,,
788,05/22/24 09:22:36 AM,9.57,85.28,,,,
789,05/22/24 10:22:36 AM,11.07,85.35,,,,
790,05/22/24 11:22:36 AM,12.89,85.46,,,,
791,05/22/24 12:22:36 PM,15.27,85.57,,,,
792,05/22/24 01:22:36 PM,16.86,85.71,,,,
793,05/22/24 02:22:36 PM,17.00,85.68,,,,
794,05/22/24 03:22:36 PM,15.57,85.71,,,,
795,05/22/24 04:22:36 PM,15.06,85.53,,,,
796,05/22/24 05:22:36 PM,15.20,85.10,,,,
797,05/22/24 06:22:36 PM,13.67,84.88,,,,
798,05/22/24 07:22:36 PM,9.23,84.78,,,,
799,05/22/24 08:22:36 PM,5.98,84.92,,,,
800,05/22/24 09:22:36 PM,5.36,85.14,,,,
801,05/22/24 10:22:36 PM,5.49,84.96,,,,
802,05/22/24 11:22:36 PM,5.06,84.99,,,,
803,05/23/24 12:22:36 AM,5.27,84.92,,,,
804,05/23/24 01:22:36 AM,4.79,84.85,,,,
805,05/23/24 02:22:36 AM,5.49,84.88,,,,
806,05/23/24 03:22:36 AM,5.18,84.88,,,,
807,05/23/24 04:22:36 AM,5.20,84.92,,,,
808,05/23/24 05:22:36 AM,4.88,84.92,,,,
809,05/23/24 06:22:36 AM,5.40,84.96,,,,
810,05/23/24 07:22:36 AM,5.08,84.96,,,,
811,05/23/24 08:22:36 AM,6.92,84.99,,,,
812,05/23/24 09:22:36 AM,8.95,85.03,,,,
813,05/23/24 10:22:36 AM,10.46,85.14,,,,
814,05/23/24 11:22:36 AM,12.48,85.21,,,,
815,05/23/24 12:22:36 PM,13.76,85.35,,,,
816,05/23/24 01:22:36 PM,14.34,85.46,,,,
817,05/23/24 02:22:36 PM,15.10,85.53,,,,
818,05/23/24 03:22:36 PM,12.55,85.60,,,,
819,05/23/24 04:22:36 PM,13.14,85.78,,,,
820,05/23/24 05:22:36 PM,12.83,85.68,,,,
821,05/23/24 06:22:36 PM,11.52,85.86,,,,
822,05/23/24 07:22:36 PM,8.24,85.75,,,,
823,05/23/24 08:22:36 PM,6.22,85.68,,,,
824,05/23/24 09:22:36 PM,6.14,85.64,,,,
825,05/23/24 10:22:36 PM,6.43,85.64,,,,
826,05/23/24 11:22:36 PM,6.37,85.57,,,,
827,05/24/24 12:22:36 AM,6.18,85.53,,,,
828,05/24/24 01:22:36 AM,5.98,85.53,,,,
829,05/24/24 02:22:36 AM,6.05,85.53,,,,
830,05/24/24 03:22:36 AM,6.08,85.53,,,,
831,05/24/24 04:22:36 AM,5.96,85.53,,,,
832,05/24/24 05:22:36 AM,5.90,85.57,,,,
833,05/24/24 06:22:36 AM,5.92,85.53,,,,
834,05/24/24 07:22:36 AM,5.79,85.50,,,,
835,05/24/24 08:22:36 AM,6.97,85.50,,,,
836,05/24/24 09:22:36 AM,8.54,85.50,,,,
837,05/24/24 10:22:36 AM,10.18,85.50,,,,
838,05/24/24 11:22:36 AM,10.98,85.60,,,,
839,05/24/24 12:22:36 PM,12.41,85.68,,,,
840,05/24/24 01:22:36 PM,13.59,85.78,,,,
841,05/24/24 02:22:36 PM,12.62,85.89,,,,
842,05/24/24 03:22:36 PM,14.51,86.00,,,,
843,05/24/24 04:22:36 PM,12.51,86.00,,,,
844,05/24/24 05:22:36 PM,12.85,86.07,,,,
845,05/24/24 06:22:36 PM,11.62,86.00,,,,
846,05/24/24 07:22:36 PM,7.62,86.22,,,,
847,05/24/24 08:22:36 PM,5.86,86.00,,,,
848,05/24/24 09:22:36 PM,5.59,85.42,,,,
849,05/24/24 10:22:36 PM,5.92,85.78,,,,
850,05/24/24 11:22:36 PM,5.50,85.78,,,,
851,05/25/24 12:22:36 AM,5.93,85.71,,,,
852,05/25/24 01:22:36 AM,5.90,85.71,,,,
853,05/25/24 02:22:36 AM,5.85,85.71,,,,
854,05/25/24 03:22:36 AM,5.79,85.71,,,,
855,05/25/24 04:22:36 AM,5.73,85.68,,,,
856,05/25/24 05:22:36 AM,5.84,85.64,,,,
857,05/25/24 06:22:36 AM,5.83,85.64,,,,
858,05/25/24 07:22:36 AM,5.51,85.60,,,,
859,05/25/24 08:22:36 AM,6.06,85.64,,,,
860,05/25/24 09:22:36 AM,7.10,85.60,,,,
861,05/25/24 10:22:36 AM,8.17,85.46,,,,
862,05/25/24 11:22:36 AM,8.95,85.42,,,,
863,05/25/24 12:22:36 PM,12.21,85.50,,,,
864,05/25/24 01:22:36 PM,13.85,85.46,,,,
865,05/25/24 02:22:36 PM,15.13,85.50,,,,
866,05/25/24 03:22:36 PM,14.67,85.53,,,,
867,05/25/24 04:22:36 PM,14.72,85.60,,,,
868,05/25/24 05:22:36 PM,12.25,85.75,,,,
869,05/25/24 06:22:36 PM,10.59,85.60,,,,
870,05/25/24 07:22:36 PM,7.28,85.78,,,,
871,05/25/24 08:22:36 PM,6.01,85.86,,,,
872,05/25/24 09:22:36 PM,6.04,85.71,,,,
873,05/25/24 10:22:36 PM,6.16,85.60,,,,
874,05/25/24 11:22:36 PM,6.36,85.64,,,,
875,05/26/24 12:22:36 AM,6.08,85.50,,,,
876,05/26/24 01:22:36 AM,6.23,85.50,,,,
877,05/26/24 02:22:36 AM,5.95,85.50,,,,
878,05/26/24 03:22:36 AM,6.17,85.50,,,,
879,05/26/24 04:22:36 AM,6.02,85.50,,,,
880,05/26/24 05:22:36 AM,5.75,85.46,,,,
881,05/26/24 06:22:36 AM,5.53,85.46,,,,
882,05/26/24 07:22:36 AM,5.55,85.39,,,,
883,05/26/24 08:22:36 AM,6.27,85.35,,,,
884,05/26/24 09:22:36 AM,8.67,85.28,,,,
885,05/26/24 10:22:36 AM,9.75,85.35,,,,
886,05/26/24 11:22:36 AM,11.69,85.35,,,,
887,05/26/24 12:22:36 PM,12.45,85.46,,,,
888,05/26/24 01:22:36 PM,12.75,85.60,,,,
889,05/26/24 02:22:36 PM,13.39,85.78,,,,
890,05/26/24 03:22:36 PM,13.01,85.86,,,,
891,05/26/24 04:22:36 PM,12.41,85.86,,,,
892,05/26/24 05:22:36 PM,11.66,85.96,,,,
893,05/26/24 06:22:36 PM,10.01,86.04,,,,
894,05/26/24 07:22:36 PM,7.65,86.29,,,,
895,05/26/24 08:22:36 PM,5.89,86.11,,,,
896,05/26/24 09:22:36 PM,5.69,86.07,,,,
897,05/26/24 10:22:36 PM,5.68,86.00,,,,
898,05/26/24 11:22:36 PM,5.83,85.96,,,,
899,05/27/24 12:22:36 AM,5.83,85.93,,,,
900,05/27/24 01:22:36 AM,5.75,85.89,,,,
901,05/27/24 02:22:36 AM,5.84,85.86,,,,
902,05/27/24 03:22:36 AM,5.64,85.86,,,,
903,05/27/24 04:22:36 AM,5.51,85.86,,,,
904,05/27/24 05:22:36 AM,5.55,85.82,,,,
905,05/27/24 06:22:36 AM,5.50,85.82,,,,
906,05/27/24 07:22:36 AM,5.52,85.75,,,,
907,05/27/24 08:22:36 AM,5.84,85.68,,,,
908,05/27/24 09:22:36 AM,8.07,85.64,,,,
909,05/27/24 10:22:36 AM,9.72,85.60,,,,
910,05/27/24 11:22:36 AM,11.44,85.60,,,,
911,05/27/24 12:22:36 PM,11.95,85.64,,,,
912,05/27/24 01:22:36 PM,14.29,85.78,,,,
913,05/27/24 02:22:36 PM,15.19,85.89,,,,
914,05/27/24 03:22:36 PM,13.69,86.00,,,,
915,05/27/24 04:22:36 PM,13.50,86.14,,,,
916,05/27/24 05:22:36 PM,13.22,86.25,,,,
917,05/27/24 06:22:36 PM,11.20,86.18,,,,
918,05/27/24 07:22:36 PM,7.78,86.14,,,,
919,05/27/24 08:22:36 PM,5.97,86.04,,,,
920,05/27/24 09:22:36 PM,5.80,86.00,,,,
921,05/27/24 10:22:36 PM,5.68,85.96,,,,
922,05/27/24 11:22:36 PM,5.60,85.93,,,,
923,05/28/24 12:22:36 AM,5.48,85.89,,,,
924,05/28/24 01:22:36 AM,5.52,85.89,,,,
925,05/28/24 02:22:36 AM,5.42,85.86,,,,
926,05/28/24 03:22:36 AM,5.16,85.86,,,,
927,05/28/24 04:22:36 AM,5.16,85.82,,,,
928,05/28/24 05:22:36 AM,5.29,85.82,,,,
929,05/28/24 06:22:36 AM,5.31,85.82,,,,
930,05/28/24 07:22:36 AM,5.39,85.82,,,,
931,05/28/24 08:22:36 AM,6.58,85.78,,,,
932,05/28/24 09:22:36 AM,8.81,85.78,,,,
933,05/28/24 10:22:36 AM,10.67,85.82,,,,
934,05/28/24 11:22:36 AM,11.67,85.89,,,,
935,05/28/24 12:22:36 PM,13.59,85.96,,,,
936,05/28/24 01:22:36 PM,16.54,86.07,,,,
937,05/28/24 02:22:36 PM,15.91,86.14,,,,
938,05/28/24 03:22:36 PM,14.91,86.25,,,,
939,05/28/24 04:22:36 PM,13.96,86.32,,,,
940,05/28/24 05:22:36 PM,14.63,86.36,,,,
941,05/28/24 06:22:36 PM,14.56,86.40,,,,
942,05/28/24 07:22:36 PM,7.73,86.40,,,,
943,05/28/24 08:22:36 PM,5.92,86.47,,,,
944,05/28/24 09:22:36 PM,5.56,86.36,,,,
945,05/28/24 10:22:36 PM,5.58,86.11,,,,
946,05/28/24 11:22:36 PM,5.69,86.04,,,,
