"Plot Title: 21909583"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909583, SEN S/N: 21909583)","Temp, °F (LGR S/N: 21909583, SEN S/N: 21909583)","Coupler Detached (LGR S/N: 21909583)","Coupler Attached (LGR S/N: 21909583)","Stopped (LGR S/N: 21909583)","End Of File (LGR S/N: 21909583)"
471,05/07/24 01:30:32 AM,7.02,84.13,,,,
472,05/07/24 02:30:32 AM,6.84,84.09,,,,
473,05/07/24 03:30:32 AM,6.80,84.13,,,,
474,05/07/24 04:30:32 AM,6.63,84.27,,,,
475,05/07/24 05:30:32 AM,6.73,84.38,,,,
476,05/07/24 06:30:32 AM,6.86,84.38,,,,
477,05/07/24 07:30:32 AM,7.27,84.38,,,,
478,05/07/24 08:30:32 AM,7.48,84.42,,,,
479,05/07/24 09:30:32 AM,7.88,84.49,,,,
480,05/07/24 10:30:32 AM,8.34,84.49,,,,
481,05/07/24 11:30:32 AM,8.97,84.49,,,,
482,05/07/24 12:30:32 PM,9.53,84.45,,,,
483,05/07/24 01:30:32 PM,10.18,84.67,,,,
484,05/07/24 02:30:32 PM,10.77,84.88,,,,
485,05/07/24 03:30:32 PM,11.09,85.21,,,,
486,05/07/24 04:30:32 PM,10.20,85.50,,,,
487,05/07/24 05:30:32 PM,8.84,85.24,,,,
488,05/07/24 06:30:32 PM,8.12,84.92,,,,
489,05/07/24 07:30:32 PM,7.75,84.52,,,,
490,05/07/24 08:30:32 PM,7.54,84.56,,,,
491,05/07/24 09:30:32 PM,7.42,84.60,,,,
492,05/07/24 10:30:32 PM,7.29,84.56,,,,
493,05/07/24 11:30:32 PM,6.96,84.63,,,,
494,05/08/24 12:30:32 AM,7.08,84.63,,,,
495,05/08/24 01:30:32 AM,7.03,84.31,,,,
496,05/08/24 02:30:32 AM,6.89,84.27,,,,
497,05/08/24 03:30:32 AM,6.77,84.31,,,,
498,05/08/24 04:30:32 AM,6.71,84.42,,,,
499,05/08/24 05:30:32 AM,6.41,84.60,,,,
500,05/08/24 06:30:32 AM,6.78,84.56,,,,
501,05/08/24 07:30:32 AM,6.80,84.60,,,,
502,05/08/24 08:30:32 AM,6.50,84.52,,,,
503,05/08/24 09:30:32 AM,7.95,84.63,,,,
504,05/08/24 10:30:32 AM,7.25,84.56,,,,
505,05/08/24 11:30:32 AM,8.68,84.74,,,,
506,05/08/24 12:30:32 PM,8.96,84.99,,,,
507,05/08/24 01:30:32 PM,9.51,85.28,,,,
508,05/08/24 02:30:32 PM,9.84,86.04,,,,
509,05/08/24 03:30:32 PM,8.78,86.18,,,,
510,05/08/24 04:30:32 PM,9.49,86.22,,,,
511,05/08/24 05:30:32 PM,8.62,85.89,,,,
512,05/08/24 06:30:32 PM,8.19,85.28,,,,
513,05/08/24 07:30:32 PM,7.71,84.99,,,,
514,05/08/24 08:30:32 PM,7.55,84.85,,,,
515,05/08/24 09:30:32 PM,7.53,84.74,,,,
516,05/08/24 10:30:32 PM,7.49,84.70,,,,
517,05/08/24 11:30:32 PM,7.25,84.63,,,,
518,05/09/24 12:30:32 AM,7.29,84.92,,,,
519,05/09/24 01:30:32 AM,7.01,84.81,,,,
520,05/09/24 02:30:32 AM,6.97,84.63,,,,
521,05/09/24 03:30:32 AM,6.92,84.81,,,,
522,05/09/24 04:30:32 AM,6.76,85.03,,,,
523,05/09/24 05:30:32 AM,6.36,84.92,,,,
524,05/09/24 06:30:32 AM,6.58,84.85,,,,
525,05/09/24 07:30:32 AM,7.21,84.67,,,,
526,05/09/24 08:30:32 AM,7.51,84.63,,,,
527,05/09/24 09:30:32 AM,7.97,84.63,,,,
528,05/09/24 10:30:32 AM,8.47,84.70,,,,
529,05/09/24 11:30:32 AM,8.88,84.78,,,,
530,05/09/24 12:30:32 PM,9.38,84.92,,,,
531,05/09/24 01:30:32 PM,9.58,85.17,,,,
532,05/09/24 02:30:32 PM,9.93,85.39,,,,
533,05/09/24 03:30:32 PM,9.87,85.50,,,,
534,05/09/24 04:30:32 PM,9.69,85.53,,,,
535,05/09/24 05:30:32 PM,8.70,85.32,,,,
536,05/09/24 06:30:32 PM,7.95,84.99,,,,
537,05/09/24 07:30:32 PM,7.68,84.85,,,,
538,05/09/24 08:30:32 PM,7.49,84.88,,,,
539,05/09/24 09:30:32 PM,7.48,84.88,,,,
540,05/09/24 10:30:32 PM,7.46,84.92,,,,
541,05/09/24 11:30:32 PM,7.44,84.92,,,,
542,05/10/24 12:30:32 AM,7.20,84.96,,,,
543,05/10/24 01:30:32 AM,6.93,84.99,,,,
544,05/10/24 02:30:32 AM,6.85,84.99,,,,
545,05/10/24 03:30:32 AM,6.70,84.96,,,,
546,05/10/24 04:30:32 AM,6.52,84.96,,,,
547,05/10/24 05:30:32 AM,6.53,84.92,,,,
548,05/10/24 06:30:32 AM,7.03,84.96,,,,
549,05/10/24 07:30:32 AM,7.15,84.92,,,,
550,05/10/24 08:30:32 AM,7.63,84.85,,,,
551,05/10/24 09:30:32 AM,8.28,84.85,,,,
552,05/10/24 10:30:32 AM,8.72,84.88,,,,
553,05/10/24 11:30:32 AM,9.59,84.92,,,,
554,05/10/24 12:30:32 PM,10.65,84.99,,,,
555,05/10/24 01:30:32 PM,11.04,85.14,,,,
556,05/10/24 02:30:32 PM,11.33,85.35,,,,
557,05/10/24 03:30:32 PM,11.24,85.39,,,,
558,05/10/24 04:30:32 PM,11.34,85.50,,,,
559,05/10/24 05:30:32 PM,10.72,85.64,,,,
560,05/10/24 06:30:32 PM,9.49,85.93,,,,
561,05/10/24 07:30:32 PM,7.86,86.04,,,,
562,05/10/24 08:30:32 PM,7.34,85.64,,,,
563,05/10/24 09:30:32 PM,7.39,85.60,,,,
564,05/10/24 10:30:32 PM,7.38,85.42,,,,
565,05/10/24 11:30:32 PM,7.34,85.39,,,,
566,05/11/24 12:30:32 AM,7.24,85.32,,,,
567,05/11/24 01:30:32 AM,7.20,85.21,,,,
568,05/11/24 02:30:32 AM,7.08,85.17,,,,
569,05/11/24 03:30:32 AM,6.88,85.17,,,,
570,05/11/24 04:30:32 AM,6.81,85.17,,,,
571,05/11/24 05:30:32 AM,6.70,85.28,,,,
572,05/11/24 06:30:32 AM,6.65,85.28,,,,
573,05/11/24 07:30:32 AM,6.32,85.24,,,,
574,05/11/24 08:30:32 AM,6.94,85.21,,,,
575,05/11/24 09:30:32 AM,7.00,85.32,,,,
576,05/11/24 10:30:32 AM,8.10,85.28,,,,
577,05/11/24 11:30:32 AM,8.55,85.24,,,,
578,05/11/24 12:30:32 PM,9.21,85.35,,,,
579,05/11/24 01:30:32 PM,9.61,85.46,,,,
580,05/11/24 02:30:32 PM,10.32,85.57,,,,
581,05/11/24 03:30:32 PM,10.43,85.68,,,,
582,05/11/24 04:30:32 PM,9.87,85.68,,,,
583,05/11/24 05:30:32 PM,9.46,85.82,,,,
584,05/11/24 06:30:32 PM,8.85,85.82,,,,
585,05/11/24 07:30:32 PM,8.03,85.89,,,,
586,05/11/24 08:30:32 PM,7.23,85.24,,,,
587,05/11/24 09:30:32 PM,7.32,84.67,,,,
588,05/11/24 10:30:32 PM,7.36,85.06,,,,
589,05/11/24 11:30:32 PM,7.33,85.28,,,,
590,05/12/24 12:30:32 AM,7.18,85.17,,,,
591,05/12/24 01:30:32 AM,7.18,85.14,,,,
592,05/12/24 02:30:32 AM,7.20,85.14,,,,
593,05/12/24 03:30:32 AM,6.89,85.10,,,,
594,05/12/24 04:30:32 AM,7.00,85.06,,,,
595,05/12/24 05:30:32 AM,6.45,85.06,,,,
596,05/12/24 06:30:32 AM,6.34,85.06,,,,
597,05/12/24 07:30:32 AM,6.31,84.99,,,,
598,05/12/24 08:30:32 AM,6.49,84.92,,,,
599,05/12/24 09:30:32 AM,7.06,84.96,,,,
600,05/12/24 10:30:32 AM,9.63,85.06,,,,
601,05/12/24 11:30:32 AM,10.15,85.10,,,,
602,05/12/24 12:30:32 PM,10.80,85.21,,,,
603,05/12/24 01:30:32 PM,10.35,85.24,,,,
604,05/12/24 02:30:32 PM,10.96,85.35,,,,
605,05/12/24 03:30:32 PM,12.19,85.42,,,,
606,05/12/24 04:30:32 PM,10.93,85.53,,,,
607,05/12/24 05:30:32 PM,9.94,85.60,,,,
608,05/12/24 06:30:32 PM,9.03,85.64,,,,
609,05/12/24 07:30:32 PM,7.97,85.46,,,,
610,05/12/24 08:30:32 PM,7.49,85.68,,,,
611,05/12/24 09:30:32 PM,8.09,85.75,,,,
612,05/12/24 10:30:32 PM,7.39,85.53,,,,
613,05/12/24 11:30:32 PM,7.12,85.24,,,,
614,05/13/24 12:30:32 AM,7.22,85.17,,,,
615,05/13/24 01:30:32 AM,7.12,85.17,,,,
616,05/13/24 02:30:32 AM,7.07,85.14,,,,
617,05/13/24 03:30:32 AM,7.02,85.03,,,,
618,05/13/24 04:30:32 AM,6.81,84.99,,,,
619,05/13/24 05:30:32 AM,6.78,85.03,,,,
620,05/13/24 06:30:32 AM,6.63,85.03,,,,
621,05/13/24 07:30:32 AM,6.51,84.99,,,,
622,05/13/24 08:30:32 AM,6.90,85.03,,,,
623,05/13/24 09:30:32 AM,7.37,85.06,,,,
624,05/13/24 10:30:32 AM,8.22,85.10,,,,
625,05/13/24 11:30:32 AM,9.22,85.17,,,,
626,05/13/24 12:30:32 PM,10.80,85.06,,,,
627,05/13/24 01:30:32 PM,10.97,85.14,,,,
628,05/13/24 02:30:32 PM,10.84,85.21,,,,
629,05/13/24 03:30:32 PM,11.12,85.35,,,,
630,05/13/24 04:30:32 PM,10.39,85.39,,,,
631,05/13/24 05:30:32 PM,9.65,85.42,,,,
632,05/13/24 06:30:32 PM,8.67,85.42,,,,
633,05/13/24 07:30:32 PM,7.64,85.39,,,,
634,05/13/24 08:30:32 PM,7.19,85.35,,,,
635,05/13/24 09:30:32 PM,7.23,85.50,,,,
636,05/13/24 10:30:32 PM,7.33,85.68,,,,
637,05/13/24 11:30:32 PM,7.01,85.32,,,,
638,05/14/24 12:30:32 AM,7.00,85.21,,,,
639,05/14/24 01:30:32 AM,7.10,85.14,,,,
640,05/14/24 02:30:32 AM,7.11,85.06,,,,
641,05/14/24 03:30:32 AM,7.02,85.06,,,,
642,05/14/24 04:30:32 AM,6.81,85.06,,,,
643,05/14/24 05:30:32 AM,6.56,85.06,,,,
644,05/14/24 06:30:32 AM,6.52,85.06,,,,
645,05/14/24 07:30:32 AM,6.59,84.99,,,,
646,05/14/24 08:30:32 AM,7.07,85.06,,,,
647,05/14/24 09:30:32 AM,8.08,85.21,,,,
648,05/14/24 10:30:32 AM,9.02,85.35,,,,
649,05/14/24 11:30:32 AM,10.18,85.46,,,,
650,05/14/24 12:30:32 PM,10.97,85.42,,,,
651,05/14/24 01:30:32 PM,12.09,85.42,,,,
652,05/14/24 02:30:32 PM,11.76,85.50,,,,
653,05/14/24 03:30:32 PM,11.53,85.50,,,,
654,05/14/24 04:30:32 PM,10.77,85.50,,,,
655,05/14/24 05:30:32 PM,10.08,85.46,,,,
656,05/14/24 06:30:32 PM,8.89,85.35,,,,
657,05/14/24 07:30:32 PM,7.86,85.32,,,,
658,05/14/24 08:30:32 PM,6.92,85.32,,,,
659,05/14/24 09:30:32 PM,7.18,85.42,,,,
660,05/14/24 10:30:32 PM,7.43,85.64,,,,
661,05/14/24 11:30:32 PM,7.44,85.82,,,,
662,05/15/24 12:30:32 AM,7.53,85.86,,,,
663,05/15/24 01:30:32 AM,7.00,85.57,,,,
664,05/15/24 02:30:32 AM,6.90,85.17,,,,
665,05/15/24 03:30:32 AM,6.93,85.10,,,,
666,05/15/24 04:30:32 AM,6.81,84.96,,,,
667,05/15/24 05:30:32 AM,6.61,84.56,,,,
668,05/15/24 06:30:32 AM,6.34,84.78,,,,
669,05/15/24 07:30:32 AM,6.63,84.85,,,,
670,05/15/24 08:30:32 AM,7.18,84.96,,,,
671,05/15/24 09:30:32 AM,8.20,85.06,,,,
672,05/15/24 10:30:32 AM,8.77,85.21,,,,
673,05/15/24 11:30:32 AM,9.65,85.32,,,,
674,05/15/24 12:30:32 PM,10.54,85.39,,,,
675,05/15/24 01:30:32 PM,11.83,85.35,,,,
676,05/15/24 02:30:32 PM,12.60,84.92,,,,
677,05/15/24 03:30:32 PM,12.59,84.88,,,,
678,05/15/24 04:30:32 PM,11.50,84.92,,,,
679,05/15/24 05:30:32 PM,10.50,84.88,,,,
680,05/15/24 06:30:32 PM,8.95,84.92,,,,
681,05/15/24 07:30:32 PM,7.02,84.88,,,,
682,05/15/24 08:30:32 PM,6.64,84.96,,,,
683,05/15/24 09:30:32 PM,7.06,84.99,,,,
684,05/15/24 10:30:32 PM,7.24,85.17,,,,
685,05/15/24 11:30:32 PM,7.07,85.10,,,,
686,05/16/24 12:30:32 AM,6.74,85.06,,,,
687,05/16/24 01:30:32 AM,6.99,85.24,,,,
688,05/16/24 02:30:32 AM,6.60,84.78,,,,
689,05/16/24 03:30:32 AM,6.74,84.74,,,,
690,05/16/24 04:30:32 AM,6.89,84.70,,,,
691,05/16/24 05:30:32 AM,6.78,84.74,,,,
692,05/16/24 06:30:32 AM,6.68,84.74,,,,
693,05/16/24 07:30:32 AM,6.54,84.70,,,,
694,05/16/24 08:30:32 AM,6.64,84.63,,,,
695,05/16/24 09:30:32 AM,7.96,84.67,,,,
696,05/16/24 10:30:32 AM,8.61,84.74,,,,
697,05/16/24 11:30:32 AM,9.02,84.78,,,,
698,05/16/24 12:30:32 PM,11.18,84.88,,,,
699,05/16/24 01:30:32 PM,13.13,85.21,,,,
700,05/16/24 02:30:32 PM,12.78,85.17,,,,
701,05/16/24 03:30:32 PM,11.72,85.17,,,,
702,05/16/24 04:30:32 PM,10.84,85.24,,,,
703,05/16/24 05:30:32 PM,10.57,85.28,,,,
704,05/16/24 06:30:32 PM,8.85,85.21,,,,
705,05/16/24 07:30:32 PM,7.30,85.10,,,,
706,05/16/24 08:30:32 PM,6.57,85.14,,,,
707,05/16/24 09:30:32 PM,6.60,85.10,,,,
708,05/16/24 10:30:32 PM,6.93,85.21,,,,
709,05/16/24 11:30:32 PM,6.82,85.17,,,,
710,05/17/24 12:30:32 AM,6.39,85.03,,,,
711,05/17/24 01:30:32 AM,6.22,85.03,,,,
712,05/17/24 02:30:32 AM,6.04,84.99,,,,
713,05/17/24 03:30:32 AM,6.33,85.21,,,,
714,05/17/24 04:30:32 AM,6.39,85.17,,,,
715,05/17/24 05:30:32 AM,6.51,85.10,,,,
716,05/17/24 06:30:32 AM,6.23,85.03,,,,
717,05/17/24 07:30:32 AM,6.43,85.03,,,,
718,05/17/24 08:30:32 AM,7.53,85.10,,,,
719,05/17/24 09:30:32 AM,8.48,85.17,,,,
720,05/17/24 10:30:32 AM,9.67,85.21,,,,
721,05/17/24 11:30:32 AM,11.59,85.39,,,,
722,05/17/24 12:30:32 PM,12.70,85.53,,,,
723,05/17/24 01:30:32 PM,13.44,85.60,,,,
724,05/17/24 02:30:32 PM,13.01,85.75,,,,
725,05/17/24 03:30:32 PM,13.07,85.14,,,,
726,05/17/24 04:30:32 PM,11.37,86.25,,,,
727,05/17/24 05:30:32 PM,10.40,85.96,,,,
728,05/17/24 06:30:32 PM,9.26,85.46,,,,
729,05/17/24 07:30:32 PM,7.62,85.39,,,,
730,05/17/24 08:30:32 PM,6.62,85.39,,,,
731,05/17/24 09:30:32 PM,6.39,85.46,,,,
732,05/17/24 10:30:32 PM,6.68,85.64,,,,
733,05/17/24 11:30:32 PM,6.40,85.64,,,,
734,05/18/24 12:30:32 AM,6.23,85.53,,,,
735,05/18/24 01:30:32 AM,6.16,85.71,,,,
736,05/18/24 02:30:32 AM,5.97,85.68,,,,
737,05/18/24 03:30:32 AM,6.49,85.42,,,,
738,05/18/24 04:30:32 AM,6.51,85.39,,,,
739,05/18/24 05:30:32 AM,6.32,85.39,,,,
740,05/18/24 06:30:32 AM,5.83,85.32,,,,
741,05/18/24 07:30:32 AM,5.51,85.32,,,,
742,05/18/24 08:30:32 AM,7.19,85.42,,,,
743,05/18/24 09:30:32 AM,8.67,85.57,,,,
744,05/18/24 10:30:32 AM,9.82,85.46,,,,
745,05/18/24 11:30:32 AM,11.82,85.60,,,,
746,05/18/24 12:30:32 PM,12.14,85.75,,,,
747,05/18/24 01:30:32 PM,13.55,85.86,,,,
748,05/18/24 02:30:32 PM,12.68,86.04,,,,
749,05/18/24 03:30:32 PM,12.59,86.43,,,,
750,05/18/24 04:30:32 PM,11.82,86.25,,,,
751,05/18/24 05:30:32 PM,10.67,85.96,,,,
752,05/18/24 06:30:32 PM,8.61,86.00,,,,
753,05/18/24 07:30:32 PM,7.68,85.96,,,,
754,05/18/24 08:30:32 PM,6.53,85.89,,,,
755,05/18/24 09:30:32 PM,6.44,85.86,,,,
756,05/18/24 10:30:32 PM,6.21,85.93,,,,
757,05/18/24 11:30:32 PM,6.31,86.00,,,,
758,05/19/24 12:30:32 AM,6.68,86.14,,,,
759,05/19/24 01:30:32 AM,6.35,86.07,,,,
760,05/19/24 02:30:32 AM,6.17,86.11,,,,
761,05/19/24 03:30:32 AM,6.09,85.82,,,,
762,05/19/24 04:30:32 AM,6.24,85.64,,,,
763,05/19/24 05:30:32 AM,6.16,85.50,,,,
764,05/19/24 06:30:32 AM,6.23,85.39,,,,
765,05/19/24 07:30:32 AM,6.02,85.39,,,,
766,05/19/24 08:30:32 AM,6.51,85.60,,,,
767,05/19/24 09:30:32 AM,7.70,85.68,,,,
768,05/19/24 10:30:32 AM,9.42,85.71,,,,
769,05/19/24 11:30:32 AM,11.51,85.64,,,,
770,05/19/24 12:30:32 PM,12.73,85.68,,,,
771,05/19/24 01:30:32 PM,13.69,85.78,,,,
772,05/19/24 02:30:32 PM,11.92,85.53,,,,
773,05/19/24 03:30:32 PM,13.08,85.35,,,,
774,05/19/24 04:30:32 PM,10.82,85.42,,,,
775,05/19/24 05:30:32 PM,10.27,85.32,,,,
776,05/19/24 06:30:32 PM,9.26,85.21,,,,
777,05/19/24 07:30:32 PM,8.02,85.14,,,,
778,05/19/24 08:30:32 PM,6.72,84.96,,,,
779,05/19/24 09:30:32 PM,6.69,84.96,,,,
780,05/19/24 10:30:32 PM,6.61,84.99,,,,
781,05/19/24 11:30:32 PM,6.47,85.03,,,,
782,05/20/24 12:30:32 AM,6.33,85.35,,,,
783,05/20/24 01:30:32 AM,6.00,85.28,,,,
784,05/20/24 02:30:32 AM,6.17,85.03,,,,
785,05/20/24 03:30:32 AM,6.59,84.99,,,,
786,05/20/24 04:30:32 AM,6.61,84.92,,,,
787,05/20/24 05:30:32 AM,6.68,84.96,,,,
788,05/20/24 06:30:32 AM,6.69,84.96,,,,
789,05/20/24 07:30:32 AM,6.60,84.96,,,,
790,05/20/24 08:30:32 AM,8.20,84.96,,,,
791,05/20/24 09:30:32 AM,9.69,84.85,,,,
792,05/20/24 10:30:32 AM,12.32,84.96,,,,
793,05/20/24 11:30:32 AM,13.96,85.10,,,,
794,05/20/24 12:30:32 PM,16.05,85.21,,,,
795,05/20/24 01:30:32 PM,16.99,85.32,,,,
796,05/20/24 02:30:32 PM,17.21,85.46,,,,
797,05/20/24 03:30:32 PM,15.41,85.60,,,,
798,05/20/24 04:30:32 PM,14.11,85.57,,,,
799,05/20/24 05:30:32 PM,12.62,85.50,,,,
800,05/20/24 06:30:32 PM,10.17,85.42,,,,
801,05/20/24 07:30:32 PM,8.10,85.35,,,,
802,05/20/24 08:30:32 PM,6.57,85.35,,,,
803,05/20/24 09:30:32 PM,6.39,85.35,,,,
804,05/20/24 10:30:32 PM,6.09,85.35,,,,
805,05/20/24 11:30:32 PM,6.05,85.53,,,,
806,05/21/24 12:30:32 AM,6.23,85.60,,,,
807,05/21/24 01:30:32 AM,6.46,85.68,,,,
808,05/21/24 02:30:32 AM,5.75,85.46,,,,
809,05/21/24 03:30:32 AM,5.60,85.28,,,,
810,05/21/24 04:30:32 AM,5.82,85.24,,,,
811,05/21/24 05:30:32 AM,5.79,85.21,,,,
812,05/21/24 06:30:32 AM,5.98,85.17,,,,
813,05/21/24 07:30:32 AM,6.12,85.17,,,,
814,05/21/24 08:30:32 AM,8.47,85.21,,,,
815,05/21/24 09:30:32 AM,10.36,85.21,,,,
816,05/21/24 10:30:32 AM,13.30,85.32,,,,
817,05/21/24 11:30:32 AM,15.41,85.42,,,,
818,05/21/24 12:30:32 PM,16.19,85.50,,,,
819,05/21/24 01:30:32 PM,18.92,85.71,,,,
820,05/21/24 02:30:32 PM,17.57,85.86,,,,
821,05/21/24 03:30:32 PM,16.63,85.75,,,,
822,05/21/24 04:30:32 PM,14.45,85.68,,,,
823,05/21/24 05:30:32 PM,13.12,85.57,,,,
824,05/21/24 06:30:32 PM,10.74,85.50,,,,
825,05/21/24 07:30:32 PM,8.03,85.42,,,,
826,05/21/24 08:30:32 PM,6.44,85.35,,,,
827,05/21/24 09:30:32 PM,6.34,85.35,,,,
828,05/21/24 10:30:32 PM,6.07,85.35,,,,
829,05/21/24 11:30:32 PM,6.00,85.57,,,,
830,05/22/24 12:30:32 AM,6.16,85.75,,,,
831,05/22/24 01:30:32 AM,5.78,85.60,,,,
832,05/22/24 02:30:32 AM,5.46,85.53,,,,
833,05/22/24 03:30:32 AM,5.28,85.35,,,,
834,05/22/24 04:30:32 AM,4.85,85.39,,,,
835,05/22/24 05:30:32 AM,4.38,85.32,,,,
836,05/22/24 06:30:32 AM,4.11,85.32,,,,
837,05/22/24 07:30:32 AM,4.41,85.28,,,,
838,05/22/24 08:30:32 AM,8.31,85.21,,,,
839,05/22/24 09:30:32 AM,11.35,85.14,,,,
840,05/22/24 10:30:32 AM,14.28,85.10,,,,
841,05/22/24 11:30:32 AM,17.36,85.28,,,,
842,05/22/24 12:30:32 PM,20.69,85.50,,,,
843,05/22/24 01:30:32 PM,22.32,85.64,,,,
844,05/22/24 02:30:32 PM,24.02,85.96,,,,
845,05/22/24 03:30:32 PM,23.29,86.14,,,,
846,05/22/24 04:30:32 PM,22.35,86.29,,,,
847,05/22/24 05:30:32 PM,18.00,85.68,,,,
848,05/22/24 06:30:32 PM,12.22,85.28,,,,
849,05/22/24 07:30:32 PM,8.98,85.06,,,,
850,05/22/24 08:30:32 PM,5.83,85.06,,,,
851,05/22/24 09:30:32 PM,5.72,84.99,,,,
852,05/22/24 10:30:32 PM,5.49,84.96,,,,
853,05/22/24 11:30:32 PM,5.09,84.88,,,,
854,05/23/24 12:30:32 AM,5.03,84.92,,,,
855,05/23/24 01:30:32 AM,5.06,85.10,,,,
856,05/23/24 02:30:32 AM,5.16,85.17,,,,
857,05/23/24 03:30:32 AM,4.94,84.99,,,,
858,05/23/24 04:30:32 AM,4.89,84.78,,,,
859,05/23/24 05:30:32 AM,4.46,84.67,,,,
860,05/23/24 06:30:32 AM,4.32,84.74,,,,
861,05/23/24 07:30:32 AM,4.32,84.67,,,,
862,05/23/24 08:30:32 AM,7.38,84.56,,,,
863,05/23/24 09:30:32 AM,11.00,84.88,,,,
864,05/23/24 10:30:32 AM,13.65,84.85,,,,
865,05/23/24 11:30:32 AM,18.71,85.06,,,,
866,05/23/24 12:30:32 PM,21.37,85.32,,,,
867,05/23/24 01:30:32 PM,20.87,85.53,,,,
868,05/23/24 02:30:32 PM,24.76,85.86,,,,
869,05/23/24 03:30:32 PM,24.55,86.07,,,,
870,05/23/24 04:30:32 PM,21.26,86.36,,,,
871,05/23/24 05:30:32 PM,19.04,86.47,,,,
872,05/23/24 06:30:32 PM,13.47,85.93,,,,
873,05/23/24 07:30:32 PM,8.44,85.75,,,,
874,05/23/24 08:30:32 PM,6.13,85.64,,,,
875,05/23/24 09:30:32 PM,6.03,85.64,,,,
876,05/23/24 10:30:32 PM,5.89,85.64,,,,
877,05/23/24 11:30:32 PM,5.72,85.64,,,,
878,05/24/24 12:30:32 AM,5.85,85.86,,,,
879,05/24/24 01:30:32 AM,5.79,85.89,,,,
880,05/24/24 02:30:32 AM,5.68,85.78,,,,
881,05/24/24 03:30:32 AM,5.24,85.64,,,,
882,05/24/24 04:30:32 AM,4.84,85.53,,,,
883,05/24/24 05:30:32 AM,4.75,85.46,,,,
884,05/24/24 06:30:32 AM,3.90,85.39,,,,
885,05/24/24 07:30:32 AM,5.17,85.53,,,,
886,05/24/24 08:30:32 AM,8.61,85.57,,,,
887,05/24/24 09:30:32 AM,12.56,85.64,,,,
888,05/24/24 10:30:32 AM,15.86,85.71,,,,
889,05/24/24 11:30:32 AM,17.79,85.64,,,,
890,05/24/24 12:30:32 PM,21.95,85.71,,,,
891,05/24/24 01:30:32 PM,23.97,85.93,,,,
892,05/24/24 02:30:32 PM,23.93,86.07,,,,
893,05/24/24 03:30:32 PM,24.61,86.25,,,,
894,05/24/24 04:30:32 PM,20.99,86.36,,,,
895,05/24/24 05:30:32 PM,16.42,86.36,,,,
896,05/24/24 06:30:32 PM,12.78,86.61,,,,
897,05/24/24 07:30:32 PM,8.66,86.43,,,,
898,05/24/24 08:30:32 PM,5.67,86.04,,,,
899,05/24/24 09:30:32 PM,5.73,85.75,,,,
900,05/24/24 10:30:32 PM,5.99,85.71,,,,
901,05/24/24 11:30:32 PM,5.83,85.82,,,,
902,05/25/24 12:30:32 AM,5.60,85.82,,,,
903,05/25/24 01:30:32 AM,5.43,85.75,,,,
904,05/25/24 02:30:32 AM,5.41,85.86,,,,
905,05/25/24 03:30:32 AM,5.21,85.78,,,,
906,05/25/24 04:30:32 AM,4.97,85.68,,,,
907,05/25/24 05:30:32 AM,4.93,85.57,,,,
908,05/25/24 06:30:32 AM,5.01,85.50,,,,
909,05/25/24 07:30:32 AM,5.18,85.60,,,,
910,05/25/24 08:30:32 AM,6.99,85.60,,,,
911,05/25/24 09:30:32 AM,10.21,85.71,,,,
912,05/25/24 10:30:32 AM,11.51,85.82,,,,
913,05/25/24 11:30:32 AM,14.78,85.86,,,,
914,05/25/24 12:30:32 PM,19.89,86.18,,,,
915,05/25/24 01:30:32 PM,21.83,86.29,,,,
916,05/25/24 02:30:32 PM,25.50,86.50,,,,
917,05/25/24 03:30:32 PM,25.56,86.61,,,,
918,05/25/24 04:30:32 PM,23.12,86.72,,,,
919,05/25/24 05:30:32 PM,19.73,86.79,,,,
920,05/25/24 06:30:32 PM,14.55,86.61,,,,
921,05/25/24 07:30:32 PM,8.49,86.07,,,,
922,05/25/24 08:30:32 PM,5.67,85.86,,,,
923,05/25/24 09:30:32 PM,5.74,85.78,,,,
924,05/25/24 10:30:32 PM,6.05,85.71,,,,
925,05/25/24 11:30:32 PM,5.92,85.60,,,,
926,05/26/24 12:30:32 AM,5.80,85.50,,,,
927,05/26/24 01:30:32 AM,5.54,85.50,,,,
928,05/26/24 02:30:32 AM,5.41,85.50,,,,
929,05/26/24 03:30:32 AM,5.25,85.46,,,,
930,05/26/24 04:30:32 AM,4.67,85.60,,,,
931,05/26/24 05:30:32 AM,4.82,85.60,,,,
932,05/26/24 06:30:32 AM,4.84,85.57,,,,
933,05/26/24 07:30:32 AM,4.87,85.64,,,,
934,05/26/24 08:30:32 AM,7.15,85.64,,,,
935,05/26/24 09:30:32 AM,10.85,85.64,,,,
936,05/26/24 10:30:32 AM,14.21,85.71,,,,
937,05/26/24 11:30:32 AM,16.60,85.71,,,,
938,05/26/24 12:30:32 PM,19.14,85.82,,,,
939,05/26/24 01:30:32 PM,21.46,85.78,,,,
940,05/26/24 02:30:32 PM,22.58,85.93,,,,
941,05/26/24 03:30:32 PM,23.81,86.25,,,,
942,05/26/24 04:30:32 PM,22.13,86.36,,,,
943,05/26/24 05:30:32 PM,18.64,86.50,,,,
944,05/26/24 06:30:32 PM,13.35,86.58,,,,
945,05/26/24 07:30:32 PM,8.89,86.43,,,,
946,05/26/24 08:30:32 PM,5.54,86.14,,,,
