"Plot Title: 21909585"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909585, SEN S/N: 21909585)","Temp, °F (LGR S/N: 21909585, SEN S/N: 21909585)","Coupler Detached (LGR S/N: 21909585)","Coupler Attached (LGR S/N: 21909585)","Stopped (LGR S/N: 21909585)","End Of File (LGR S/N: 21909585)"
471,05/09/24 03:57:10 AM,6.65,84.27,,,,
472,05/09/24 04:57:10 AM,6.39,84.42,,,,
473,05/09/24 05:57:10 AM,6.80,84.67,,,,
474,05/09/24 06:57:10 AM,6.72,84.45,,,,
475,05/09/24 07:57:10 AM,7.45,84.63,,,,
476,05/09/24 08:57:10 AM,7.72,84.49,,,,
477,05/09/24 09:57:10 AM,7.98,84.52,,,,
478,05/09/24 10:57:10 AM,8.47,84.60,,,,
479,05/09/24 11:57:10 AM,8.82,84.67,,,,
480,05/09/24 12:57:10 PM,8.74,84.78,,,,
481,05/09/24 01:57:10 PM,8.86,84.85,,,,
482,05/09/24 02:57:10 PM,8.85,85.10,,,,
483,05/09/24 03:57:10 PM,8.58,85.24,,,,
484,05/09/24 04:57:10 PM,8.56,85.32,,,,
485,05/09/24 05:57:10 PM,8.25,85.24,,,,
486,05/09/24 06:57:10 PM,7.73,84.81,,,,
487,05/09/24 07:57:10 PM,7.67,84.70,,,,
488,05/09/24 08:57:10 PM,7.60,84.63,,,,
489,05/09/24 09:57:10 PM,7.56,84.70,,,,
490,05/09/24 10:57:10 PM,7.56,84.67,,,,
491,05/09/24 11:57:10 PM,7.58,84.78,,,,
492,05/10/24 12:57:10 AM,7.44,84.81,,,,
493,05/10/24 01:57:10 AM,7.28,84.78,,,,
494,05/10/24 02:57:10 AM,7.05,84.74,,,,
495,05/10/24 03:57:10 AM,6.81,84.70,,,,
496,05/10/24 04:57:10 AM,6.67,84.67,,,,
497,05/10/24 05:57:10 AM,6.62,84.63,,,,
498,05/10/24 06:57:10 AM,7.05,84.74,,,,
499,05/10/24 07:57:10 AM,7.32,84.78,,,,
500,05/10/24 08:57:10 AM,7.62,84.81,,,,
501,05/10/24 09:57:10 AM,8.05,84.81,,,,
502,05/10/24 10:57:10 AM,9.17,84.81,,,,
503,05/10/24 11:57:10 AM,8.64,84.81,,,,
504,05/10/24 12:57:10 PM,8.77,84.81,,,,
505,05/10/24 01:57:10 PM,9.75,84.88,,,,
506,05/10/24 02:57:10 PM,9.40,84.92,,,,
507,05/10/24 03:57:10 PM,9.62,85.10,,,,
508,05/10/24 04:57:10 PM,9.35,85.28,,,,
509,05/10/24 05:57:10 PM,8.99,85.42,,,,
510,05/10/24 06:57:10 PM,7.81,84.99,,,,
511,05/10/24 07:57:10 PM,7.34,84.99,,,,
512,05/10/24 08:57:10 PM,7.31,85.28,,,,
513,05/10/24 09:57:10 PM,7.23,85.17,,,,
514,05/10/24 10:57:10 PM,7.43,85.06,,,,
515,05/10/24 11:57:10 PM,7.34,84.99,,,,
516,05/11/24 12:57:10 AM,7.32,84.92,,,,
517,05/11/24 01:57:10 AM,7.30,84.85,,,,
518,05/11/24 02:57:10 AM,7.04,84.81,,,,
519,05/11/24 03:57:10 AM,6.91,84.81,,,,
520,05/11/24 04:57:10 AM,6.63,84.81,,,,
521,05/11/24 05:57:10 AM,6.48,84.81,,,,
522,05/11/24 06:57:10 AM,6.35,84.81,,,,
523,05/11/24 07:57:10 AM,6.30,84.78,,,,
524,05/11/24 08:57:10 AM,6.59,84.81,,,,
525,05/11/24 09:57:10 AM,7.05,84.85,,,,
526,05/11/24 10:57:10 AM,7.71,84.92,,,,
527,05/11/24 11:57:10 AM,8.53,84.96,,,,
528,05/11/24 12:57:10 PM,8.54,85.14,,,,
529,05/11/24 01:57:10 PM,8.90,85.17,,,,
530,05/11/24 02:57:10 PM,8.85,85.35,,,,
531,05/11/24 03:57:10 PM,8.47,85.53,,,,
532,05/11/24 04:57:10 PM,8.48,85.75,,,,
533,05/11/24 05:57:10 PM,8.49,85.86,,,,
534,05/11/24 06:57:10 PM,7.91,85.78,,,,
535,05/11/24 07:57:10 PM,7.44,85.68,,,,
536,05/11/24 08:57:10 PM,7.34,85.53,,,,
537,05/11/24 09:57:10 PM,7.41,85.35,,,,
538,05/11/24 10:57:10 PM,7.40,85.21,,,,
539,05/11/24 11:57:10 PM,7.27,84.52,,,,
540,05/12/24 12:57:10 AM,7.00,84.45,,,,
541,05/12/24 01:57:10 AM,6.86,84.52,,,,
542,05/12/24 02:57:10 AM,6.85,84.74,,,,
543,05/12/24 03:57:10 AM,7.02,84.99,,,,
544,05/12/24 04:57:10 AM,6.99,84.99,,,,
545,05/12/24 05:57:10 AM,7.08,84.99,,,,
546,05/12/24 06:57:10 AM,7.05,84.96,,,,
547,05/12/24 07:57:10 AM,7.27,84.96,,,,
548,05/12/24 08:57:10 AM,7.31,84.88,,,,
549,05/12/24 09:57:10 AM,7.77,84.92,,,,
550,05/12/24 10:57:10 AM,8.60,84.96,,,,
551,05/12/24 11:57:10 AM,8.44,84.92,,,,
552,05/12/24 12:57:10 PM,8.64,84.85,,,,
553,05/12/24 01:57:10 PM,9.07,84.88,,,,
554,05/12/24 02:57:10 PM,9.08,84.99,,,,
555,05/12/24 03:57:10 PM,8.79,85.39,,,,
556,05/12/24 04:57:10 PM,8.60,85.50,,,,
557,05/12/24 05:57:10 PM,8.37,85.50,,,,
558,05/12/24 06:57:10 PM,7.91,85.46,,,,
559,05/12/24 07:57:10 PM,7.39,85.42,,,,
560,05/12/24 08:57:10 PM,7.14,85.39,,,,
561,05/12/24 09:57:10 PM,7.23,85.32,,,,
562,05/12/24 10:57:10 PM,7.19,85.17,,,,
563,05/12/24 11:57:10 PM,7.27,85.14,,,,
564,05/13/24 12:57:10 AM,7.21,85.14,,,,
565,05/13/24 01:57:10 AM,7.32,85.03,,,,
566,05/13/24 02:57:10 AM,7.18,84.96,,,,
567,05/13/24 03:57:10 AM,7.42,84.92,,,,
568,05/13/24 04:57:10 AM,7.32,84.88,,,,
569,05/13/24 05:57:10 AM,6.91,84.88,,,,
570,05/13/24 06:57:10 AM,6.70,84.88,,,,
571,05/13/24 07:57:10 AM,6.93,84.88,,,,
572,05/13/24 08:57:10 AM,6.99,84.85,,,,
573,05/13/24 09:57:10 AM,6.87,84.88,,,,
574,05/13/24 10:57:10 AM,7.10,84.92,,,,
575,05/13/24 11:57:10 AM,7.96,84.99,,,,
576,05/13/24 12:57:10 PM,8.45,85.03,,,,
577,05/13/24 01:57:10 PM,8.86,85.06,,,,
578,05/13/24 02:57:10 PM,8.86,85.14,,,,
579,05/13/24 03:57:10 PM,8.71,85.24,,,,
580,05/13/24 04:57:10 PM,8.46,85.32,,,,
581,05/13/24 05:57:10 PM,8.37,85.32,,,,
582,05/13/24 06:57:10 PM,7.86,85.24,,,,
583,05/13/24 07:57:10 PM,7.42,85.17,,,,
584,05/13/24 08:57:10 PM,7.08,85.21,,,,
585,05/13/24 09:57:10 PM,7.00,85.24,,,,
586,05/13/24 10:57:10 PM,3.66,85.24,,,,
587,05/13/24 11:57:10 PM,3.34,85.17,,,,
588,05/14/24 12:57:10 AM,7.37,85.10,,,,
589,05/14/24 01:57:10 AM,7.50,85.06,,,,
590,05/14/24 02:57:10 AM,4.09,84.99,,,,
591,05/14/24 03:57:10 AM,4.59,84.96,,,,
592,05/14/24 04:57:10 AM,7.39,84.99,,,,
593,05/14/24 05:57:10 AM,7.13,84.96,,,,
594,05/14/24 06:57:10 AM,6.63,84.96,,,,
595,05/14/24 07:57:10 AM,6.54,84.96,,,,
596,05/14/24 08:57:10 AM,7.02,84.96,,,,
597,05/14/24 09:57:10 AM,7.23,84.99,,,,
598,05/14/24 10:57:10 AM,7.53,85.06,,,,
599,05/14/24 11:57:10 AM,8.06,85.17,,,,
600,05/14/24 12:57:10 PM,8.40,85.17,,,,
601,05/14/24 01:57:10 PM,8.56,85.28,,,,
602,05/14/24 02:57:10 PM,8.70,85.32,,,,
603,05/14/24 03:57:10 PM,8.85,85.32,,,,
604,05/14/24 04:57:10 PM,8.72,85.32,,,,
605,05/14/24 05:57:10 PM,8.37,85.32,,,,
606,05/14/24 06:57:10 PM,7.99,85.28,,,,
607,05/14/24 07:57:10 PM,7.44,85.24,,,,
608,05/14/24 08:57:10 PM,7.21,85.21,,,,
609,05/14/24 09:57:10 PM,7.12,85.17,,,,
610,05/14/24 10:57:10 PM,7.05,85.14,,,,
611,05/14/24 11:57:10 PM,6.90,85.10,,,,
612,05/15/24 12:57:10 AM,6.77,85.10,,,,
613,05/15/24 01:57:10 AM,6.90,85.06,,,,
614,05/15/24 02:57:10 AM,6.89,85.03,,,,
615,05/15/24 03:57:10 AM,7.25,85.06,,,,
616,05/15/24 04:57:10 AM,6.95,85.03,,,,
617,05/15/24 05:57:10 AM,6.84,84.92,,,,
618,05/15/24 06:57:10 AM,6.65,84.88,,,,
619,05/15/24 07:57:10 AM,6.45,84.85,,,,
620,05/15/24 08:57:10 AM,6.91,84.74,,,,
621,05/15/24 09:57:10 AM,7.61,84.63,,,,
622,05/15/24 10:57:10 AM,8.24,84.81,,,,
623,05/15/24 11:57:10 AM,8.85,84.52,,,,
624,05/15/24 12:57:10 PM,9.22,84.45,,,,
625,05/15/24 01:57:10 PM,9.25,84.49,,,,
626,05/15/24 02:57:10 PM,10.01,84.52,,,,
627,05/15/24 03:57:10 PM,9.81,84.56,,,,
628,05/15/24 04:57:10 PM,8.93,84.81,,,,
629,05/15/24 05:57:10 PM,8.54,84.81,,,,
630,05/15/24 06:57:10 PM,7.63,84.78,,,,
631,05/15/24 07:57:10 PM,7.28,84.74,,,,
632,05/15/24 08:57:10 PM,7.08,84.70,,,,
633,05/15/24 09:57:10 PM,7.05,84.70,,,,
634,05/15/24 10:57:10 PM,4.86,84.74,,,,
635,05/15/24 11:57:10 PM,2.48,84.67,,,,
636,05/16/24 12:57:10 AM,3.35,84.78,,,,
637,05/16/24 01:57:10 AM,2.43,84.74,,,,
638,05/16/24 02:57:10 AM,2.38,84.74,,,,
639,05/16/24 03:57:10 AM,3.52,84.67,,,,
640,05/16/24 04:57:10 AM,3.68,84.67,,,,
641,05/16/24 05:57:10 AM,3.43,84.67,,,,
642,05/16/24 06:57:10 AM,7.40,84.70,,,,
643,05/16/24 07:57:10 AM,7.26,84.67,,,,
644,05/16/24 08:57:10 AM,7.07,84.63,,,,
645,05/16/24 09:57:10 AM,7.31,84.63,,,,
646,05/16/24 10:57:10 AM,7.60,84.63,,,,
647,05/16/24 11:57:10 AM,8.16,84.78,,,,
648,05/16/24 12:57:10 PM,8.98,84.85,,,,
649,05/16/24 01:57:10 PM,10.13,84.99,,,,
650,05/16/24 02:57:10 PM,9.38,84.92,,,,
651,05/16/24 03:57:10 PM,9.17,84.81,,,,
652,05/16/24 04:57:10 PM,9.90,84.85,,,,
653,05/16/24 05:57:10 PM,8.84,84.88,,,,
654,05/16/24 06:57:10 PM,8.04,84.96,,,,
655,05/16/24 07:57:10 PM,7.28,84.96,,,,
656,05/16/24 08:57:10 PM,7.13,84.96,,,,
657,05/16/24 09:57:10 PM,6.94,84.88,,,,
658,05/16/24 10:57:10 PM,6.76,84.92,,,,
659,05/16/24 11:57:10 PM,6.66,84.85,,,,
660,05/17/24 12:57:10 AM,6.40,84.81,,,,
661,05/17/24 01:57:10 AM,6.24,84.81,,,,
662,05/17/24 02:57:10 AM,6.16,84.85,,,,
663,05/17/24 03:57:10 AM,6.00,84.85,,,,
664,05/17/24 04:57:10 AM,6.23,84.92,,,,
665,05/17/24 05:57:10 AM,6.66,84.92,,,,
666,05/17/24 06:57:10 AM,6.82,84.88,,,,
667,05/17/24 07:57:10 AM,6.75,84.92,,,,
668,05/17/24 08:57:10 AM,7.12,84.96,,,,
669,05/17/24 09:57:10 AM,7.97,84.96,,,,
670,05/17/24 10:57:10 AM,8.63,84.99,,,,
671,05/17/24 11:57:10 AM,9.58,85.03,,,,
672,05/17/24 12:57:10 PM,9.47,85.10,,,,
673,05/17/24 01:57:10 PM,9.46,85.24,,,,
674,05/17/24 02:57:10 PM,9.38,85.06,,,,
675,05/17/24 03:57:10 PM,10.13,84.42,,,,
676,05/17/24 04:57:10 PM,9.25,84.56,,,,
677,05/17/24 05:57:10 PM,8.91,84.85,,,,
678,05/17/24 06:57:10 PM,8.23,85.35,,,,
679,05/17/24 07:57:10 PM,7.36,85.21,,,,
680,05/17/24 08:57:10 PM,6.98,85.24,,,,
681,05/17/24 09:57:10 PM,6.87,85.21,,,,
682,05/17/24 10:57:10 PM,6.62,85.21,,,,
683,05/17/24 11:57:10 PM,4.17,85.28,,,,
684,05/18/24 12:57:10 AM,6.09,85.24,,,,
685,05/18/24 01:57:10 AM,6.16,85.28,,,,
686,05/18/24 02:57:10 AM,6.22,85.24,,,,
687,05/18/24 03:57:10 AM,6.65,85.10,,,,
688,05/18/24 04:57:10 AM,6.71,85.14,,,,
689,05/18/24 05:57:10 AM,6.77,85.32,,,,
690,05/18/24 06:57:10 AM,6.35,85.32,,,,
691,05/18/24 07:57:10 AM,6.47,85.46,,,,
692,05/18/24 08:57:10 AM,7.06,85.42,,,,
693,05/18/24 09:57:10 AM,8.23,85.46,,,,
694,05/18/24 10:57:10 AM,9.20,85.57,,,,
695,05/18/24 11:57:10 AM,10.29,85.64,,,,
696,05/18/24 12:57:10 PM,10.10,85.86,,,,
697,05/18/24 01:57:10 PM,10.51,86.11,,,,
698,05/18/24 02:57:10 PM,10.40,85.68,,,,
699,05/18/24 03:57:10 PM,10.87,85.75,,,,
700,05/18/24 04:57:10 PM,9.60,85.78,,,,
701,05/18/24 05:57:10 PM,8.93,85.39,,,,
702,05/18/24 06:57:10 PM,8.23,85.39,,,,
703,05/18/24 07:57:10 PM,7.18,85.71,,,,
704,05/18/24 08:57:10 PM,7.08,85.68,,,,
705,05/18/24 09:57:10 PM,7.02,85.60,,,,
706,05/18/24 10:57:10 PM,6.93,85.57,,,,
707,05/18/24 11:57:10 PM,6.70,85.53,,,,
708,05/19/24 12:57:10 AM,6.74,85.57,,,,
709,05/19/24 01:57:10 AM,6.37,85.50,,,,
710,05/19/24 02:57:10 AM,6.31,85.42,,,,
711,05/19/24 03:57:10 AM,6.33,85.60,,,,
712,05/19/24 04:57:10 AM,6.60,85.50,,,,
713,05/19/24 05:57:10 AM,7.07,85.32,,,,
714,05/19/24 06:57:10 AM,6.87,85.24,,,,
715,05/19/24 07:57:10 AM,7.25,85.28,,,,
716,05/19/24 08:57:10 AM,8.40,85.28,,,,
717,05/19/24 09:57:10 AM,9.42,85.28,,,,
718,05/19/24 10:57:10 AM,11.02,85.35,,,,
719,05/19/24 11:57:10 AM,11.09,85.50,,,,
720,05/19/24 12:57:10 PM,10.79,85.64,,,,
721,05/19/24 01:57:10 PM,10.00,85.42,,,,
722,05/19/24 02:57:10 PM,10.40,85.50,,,,
723,05/19/24 03:57:10 PM,11.23,85.14,,,,
724,05/19/24 04:57:10 PM,9.02,85.03,,,,
725,05/19/24 05:57:10 PM,9.23,84.85,,,,
726,05/19/24 06:57:10 PM,8.16,84.96,,,,
727,05/19/24 07:57:10 PM,7.54,85.03,,,,
728,05/19/24 08:57:10 PM,7.21,85.03,,,,
729,05/19/24 09:57:10 PM,7.17,85.06,,,,
730,05/19/24 10:57:10 PM,7.13,85.17,,,,
731,05/19/24 11:57:10 PM,7.00,85.21,,,,
732,05/20/24 12:57:10 AM,7.14,85.14,,,,
733,05/20/24 01:57:10 AM,6.95,85.14,,,,
734,05/20/24 02:57:10 AM,6.99,85.21,,,,
735,05/20/24 03:57:10 AM,6.96,85.21,,,,
736,05/20/24 04:57:10 AM,6.96,85.14,,,,
737,05/20/24 05:57:10 AM,6.96,84.96,,,,
738,05/20/24 06:57:10 AM,6.96,84.85,,,,
739,05/20/24 07:57:10 AM,7.54,84.88,,,,
740,05/20/24 08:57:10 AM,8.80,84.88,,,,
741,05/20/24 09:57:10 AM,10.48,84.92,,,,
742,05/20/24 10:57:10 AM,11.45,84.96,,,,
743,05/20/24 11:57:10 AM,12.36,85.03,,,,
744,05/20/24 12:57:10 PM,11.43,85.14,,,,
745,05/20/24 01:57:10 PM,12.38,85.24,,,,
746,05/20/24 02:57:10 PM,13.17,85.28,,,,
747,05/20/24 03:57:10 PM,11.48,85.53,,,,
748,05/20/24 04:57:10 PM,10.32,85.46,,,,
749,05/20/24 05:57:10 PM,10.27,85.35,,,,
750,05/20/24 06:57:10 PM,8.67,85.24,,,,
751,05/20/24 07:57:10 PM,7.33,85.17,,,,
752,05/20/24 08:57:10 PM,7.04,85.14,,,,
753,05/20/24 09:57:10 PM,7.02,85.14,,,,
754,05/20/24 10:57:10 PM,6.81,85.17,,,,
755,05/20/24 11:57:10 PM,6.52,85.17,,,,
756,05/21/24 12:57:10 AM,6.31,85.17,,,,
757,05/21/24 01:57:10 AM,6.22,85.14,,,,
758,05/21/24 02:57:10 AM,6.10,85.10,,,,
759,05/21/24 03:57:10 AM,6.17,85.14,,,,
760,05/21/24 04:57:10 AM,6.32,85.17,,,,
761,05/21/24 05:57:10 AM,6.57,85.14,,,,
762,05/21/24 06:57:10 AM,6.62,85.06,,,,
763,05/21/24 07:57:10 AM,7.45,85.06,,,,
764,05/21/24 08:57:10 AM,9.21,85.10,,,,
765,05/21/24 09:57:10 AM,11.30,85.14,,,,
766,05/21/24 10:57:10 AM,12.28,85.21,,,,
767,05/21/24 11:57:10 AM,12.15,85.21,,,,
768,05/21/24 12:57:10 PM,12.01,85.17,,,,
769,05/21/24 01:57:10 PM,11.99,85.35,,,,
770,05/21/24 02:57:10 PM,12.50,85.42,,,,
771,05/21/24 03:57:10 PM,11.36,85.50,,,,
772,05/21/24 04:57:10 PM,10.95,85.53,,,,
773,05/21/24 05:57:10 PM,9.93,85.53,,,,
774,05/21/24 06:57:10 PM,8.71,85.42,,,,
775,05/21/24 07:57:10 PM,7.21,85.35,,,,
776,05/21/24 08:57:10 PM,6.84,85.32,,,,
777,05/21/24 09:57:10 PM,6.66,85.24,,,,
778,05/21/24 10:57:10 PM,6.65,85.24,,,,
779,05/21/24 11:57:10 PM,6.43,85.21,,,,
780,05/22/24 12:57:10 AM,6.30,85.17,,,,
781,05/22/24 01:57:10 AM,6.13,85.14,,,,
782,05/22/24 02:57:10 AM,5.84,85.14,,,,
783,05/22/24 03:57:10 AM,5.83,85.14,,,,
784,05/22/24 04:57:10 AM,5.42,85.06,,,,
785,05/22/24 05:57:10 AM,5.73,85.03,,,,
786,05/22/24 06:57:10 AM,5.51,84.99,,,,
787,05/22/24 07:57:10 AM,6.60,85.03,,,,
788,05/22/24 08:57:10 AM,10.14,85.03,,,,
789,05/22/24 09:57:10 AM,12.84,84.99,,,,
790,05/22/24 10:57:10 AM,14.11,85.10,,,,
791,05/22/24 11:57:10 AM,16.35,85.17,,,,
792,05/22/24 12:57:10 PM,14.55,85.28,,,,
793,05/22/24 01:57:10 PM,13.86,85.46,,,,
794,05/22/24 02:57:10 PM,13.84,85.64,,,,
795,05/22/24 03:57:10 PM,14.67,85.60,,,,
796,05/22/24 04:57:10 PM,11.83,85.35,,,,
797,05/22/24 05:57:10 PM,10.94,85.03,,,,
798,05/22/24 06:57:10 PM,9.29,84.42,,,,
799,05/22/24 07:57:10 PM,7.47,84.49,,,,
800,05/22/24 08:57:10 PM,6.41,84.67,,,,
801,05/22/24 09:57:10 PM,6.28,84.85,,,,
802,05/22/24 10:57:10 PM,6.60,84.99,,,,
803,05/22/24 11:57:10 PM,6.35,85.03,,,,
804,05/23/24 12:57:10 AM,6.03,85.03,,,,
805,05/23/24 01:57:10 AM,5.75,84.85,,,,
806,05/23/24 02:57:10 AM,5.41,84.78,,,,
807,05/23/24 03:57:10 AM,4.99,84.67,,,,
808,05/23/24 04:57:10 AM,5.10,84.78,,,,
809,05/23/24 05:57:10 AM,4.89,84.70,,,,
810,05/23/24 06:57:10 AM,5.28,84.63,,,,
811,05/23/24 07:57:10 AM,5.66,84.56,,,,
812,05/23/24 08:57:10 AM,8.53,84.60,,,,
813,05/23/24 09:57:10 AM,11.78,84.74,,,,
814,05/23/24 10:57:10 AM,12.55,84.74,,,,
815,05/23/24 11:57:10 AM,13.41,85.10,,,,
816,05/23/24 12:57:10 PM,13.46,85.28,,,,
817,05/23/24 01:57:10 PM,12.98,85.28,,,,
818,05/23/24 02:57:10 PM,12.09,85.50,,,,
819,05/23/24 03:57:10 PM,12.34,85.68,,,,
820,05/23/24 04:57:10 PM,11.44,85.68,,,,
821,05/23/24 05:57:10 PM,10.07,85.57,,,,
822,05/23/24 06:57:10 PM,8.64,85.60,,,,
823,05/23/24 07:57:10 PM,7.10,85.60,,,,
824,05/23/24 08:57:10 PM,6.51,85.50,,,,
825,05/23/24 09:57:10 PM,6.58,85.50,,,,
826,05/23/24 10:57:10 PM,6.65,85.50,,,,
827,05/23/24 11:57:10 PM,6.54,85.50,,,,
828,05/24/24 12:57:10 AM,6.39,85.50,,,,
829,05/24/24 01:57:10 AM,6.12,85.42,,,,
830,05/24/24 02:57:10 AM,6.00,85.35,,,,
831,05/24/24 03:57:10 AM,5.80,85.32,,,,
832,05/24/24 04:57:10 AM,5.70,85.24,,,,
833,05/24/24 05:57:10 AM,5.41,85.17,,,,
834,05/24/24 06:57:10 AM,5.14,85.06,,,,
835,05/24/24 07:57:10 AM,6.54,85.32,,,,
836,05/24/24 08:57:10 AM,9.66,85.46,,,,
837,05/24/24 09:57:10 AM,13.25,85.50,,,,
838,05/24/24 10:57:10 AM,15.53,85.57,,,,
839,05/24/24 11:57:10 AM,16.16,85.68,,,,
840,05/24/24 12:57:10 PM,14.78,85.75,,,,
841,05/24/24 01:57:10 PM,15.54,85.86,,,,
842,05/24/24 02:57:10 PM,13.82,85.68,,,,
843,05/24/24 03:57:10 PM,13.48,85.75,,,,
844,05/24/24 04:57:10 PM,12.05,85.78,,,,
845,05/24/24 05:57:10 PM,10.98,85.86,,,,
846,05/24/24 06:57:10 PM,8.70,85.93,,,,
847,05/24/24 07:57:10 PM,6.90,86.29,,,,
848,05/24/24 08:57:10 PM,6.06,86.11,,,,
849,05/24/24 09:57:10 PM,6.14,86.04,,,,
850,05/24/24 10:57:10 PM,6.40,85.82,,,,
851,05/24/24 11:57:10 PM,6.20,85.64,,,,
852,05/25/24 12:57:10 AM,6.31,85.64,,,,
853,05/25/24 01:57:10 AM,6.15,85.57,,,,
854,05/25/24 02:57:10 AM,5.66,85.60,,,,
855,05/25/24 03:57:10 AM,5.35,85.68,,,,
856,05/25/24 04:57:10 AM,5.04,85.53,,,,
857,05/25/24 05:57:10 AM,5.21,85.50,,,,
858,05/25/24 06:57:10 AM,5.11,85.50,,,,
859,05/25/24 07:57:10 AM,5.59,85.53,,,,
860,05/25/24 08:57:10 AM,7.03,85.60,,,,
861,05/25/24 09:57:10 AM,9.67,85.64,,,,
862,05/25/24 10:57:10 AM,8.93,85.71,,,,
863,05/25/24 11:57:10 AM,14.27,85.82,,,,
864,05/25/24 12:57:10 PM,15.05,85.82,,,,
865,05/25/24 01:57:10 PM,14.88,85.53,,,,
866,05/25/24 02:57:10 PM,15.02,85.46,,,,
867,05/25/24 03:57:10 PM,15.27,85.50,,,,
868,05/25/24 04:57:10 PM,14.83,85.42,,,,
869,05/25/24 05:57:10 PM,13.53,85.28,,,,
870,05/25/24 06:57:10 PM,9.68,85.21,,,,
871,05/25/24 07:57:10 PM,6.66,85.35,,,,
872,05/25/24 08:57:10 PM,6.21,86.25,,,,
873,05/25/24 09:57:10 PM,6.16,85.96,,,,
874,05/25/24 10:57:10 PM,6.11,85.60,,,,
875,05/25/24 11:57:10 PM,6.12,85.46,,,,
876,05/26/24 12:57:10 AM,6.30,85.39,,,,
877,05/26/24 01:57:10 AM,6.15,85.39,,,,
878,05/26/24 02:57:10 AM,6.02,85.42,,,,
879,05/26/24 03:57:10 AM,6.00,85.46,,,,
880,05/26/24 04:57:10 AM,5.97,85.50,,,,
881,05/26/24 05:57:10 AM,5.98,85.50,,,,
882,05/26/24 06:57:10 AM,6.06,85.50,,,,
883,05/26/24 07:57:10 AM,6.88,85.35,,,,
884,05/26/24 08:57:10 AM,9.18,85.39,,,,
885,05/26/24 09:57:10 AM,12.89,85.39,,,,
886,05/26/24 10:57:10 AM,10.67,85.42,,,,
887,05/26/24 11:57:10 AM,16.24,85.50,,,,
888,05/26/24 12:57:10 PM,16.38,85.57,,,,
889,05/26/24 01:57:10 PM,16.10,85.68,,,,
890,05/26/24 02:57:10 PM,15.61,85.82,,,,
891,05/26/24 03:57:10 PM,13.86,85.89,,,,
892,05/26/24 04:57:10 PM,13.47,85.89,,,,
893,05/26/24 05:57:10 PM,11.35,85.93,,,,
894,05/26/24 06:57:10 PM,9.10,85.96,,,,
895,05/26/24 07:57:10 PM,6.53,85.86,,,,
896,05/26/24 08:57:10 PM,6.17,86.18,,,,
897,05/26/24 09:57:10 PM,5.96,86.11,,,,
898,05/26/24 10:57:10 PM,6.11,86.00,,,,
899,05/26/24 11:57:10 PM,6.06,85.93,,,,
900,05/27/24 12:57:10 AM,6.04,85.86,,,,
901,05/27/24 01:57:10 AM,5.94,85.86,,,,
902,05/27/24 02:57:10 AM,5.59,85.86,,,,
903,05/27/24 03:57:10 AM,5.47,85.82,,,,
904,05/27/24 04:57:10 AM,4.89,85.82,,,,
905,05/27/24 05:57:10 AM,4.61,85.68,,,,
906,05/27/24 06:57:10 AM,4.29,85.64,,,,
907,05/27/24 07:57:10 AM,5.32,85.64,,,,
908,05/27/24 08:57:10 AM,8.08,85.64,,,,
909,05/27/24 09:57:10 AM,11.26,85.71,,,,
910,05/27/24 10:57:10 AM,13.22,85.82,,,,
911,05/27/24 11:57:10 AM,16.72,85.78,,,,
912,05/27/24 12:57:10 PM,16.28,85.78,,,,
913,05/27/24 01:57:10 PM,16.64,85.93,,,,
914,05/27/24 02:57:10 PM,17.31,86.04,,,,
915,05/27/24 03:57:10 PM,17.31,86.18,,,,
916,05/27/24 04:57:10 PM,15.70,86.25,,,,
917,05/27/24 05:57:10 PM,13.69,86.32,,,,
918,05/27/24 06:57:10 PM,9.64,86.18,,,,
919,05/27/24 07:57:10 PM,6.81,86.11,,,,
920,05/27/24 08:57:10 PM,5.89,86.04,,,,
921,05/27/24 09:57:10 PM,5.86,86.00,,,,
922,05/27/24 10:57:10 PM,5.77,85.93,,,,
923,05/27/24 11:57:10 PM,5.61,85.89,,,,
924,05/28/24 12:57:10 AM,5.46,85.89,,,,
925,05/28/24 01:57:10 AM,5.45,85.86,,,,
926,05/28/24 02:57:10 AM,4.96,85.82,,,,
927,05/28/24 03:57:10 AM,5.04,85.78,,,,
928,05/28/24 04:57:10 AM,4.96,85.75,,,,
929,05/28/24 05:57:10 AM,4.76,85.64,,,,
930,05/28/24 06:57:10 AM,4.38,85.50,,,,
931,05/28/24 07:57:10 AM,5.57,85.53,,,,
932,05/28/24 08:57:10 AM,9.94,85.68,,,,
933,05/28/24 09:57:10 AM,12.74,85.68,,,,
934,05/28/24 10:57:10 AM,17.27,85.82,,,,
935,05/28/24 11:57:10 AM,19.25,85.78,,,,
936,05/28/24 12:57:10 PM,17.25,86.00,,,,
937,05/28/24 01:57:10 PM,16.33,86.14,,,,
938,05/28/24 02:57:10 PM,16.52,86.43,,,,
939,05/28/24 03:57:10 PM,16.92,86.40,,,,
940,05/28/24 04:57:10 PM,14.13,86.43,,,,
941,05/28/24 05:57:10 PM,11.72,86.47,,,,
942,05/28/24 06:57:10 PM,9.29,86.36,,,,
943,05/28/24 07:57:10 PM,6.96,86.25,,,,
944,05/28/24 08:57:10 PM,5.80,86.18,,,,
945,05/28/24 09:57:10 PM,5.67,86.11,,,,
946,05/28/24 10:57:10 PM,5.76,86.04,,,,
